run_id,cost,dmin,player_id,ego
161,721.1227180169349,1.2659396704704498,1,InferEQ
161,791.2434274257316,1.1120921409982243,2,InferEQ
161,802.2178381136702,1.1112259968853762,3,InferEQ
161,830.0688978264938,1.1120921409982243,4,InferEQ
161,852.0531161139756,1.1112259968853762,5,InferEQ
1,1092.5884770946736,0.7015171825982809,1,InferEQ
1,947.1054318548695,1.1584796540936813,2,InferEQ
1,1135.466379397732,0.7015171825982809,3,InferEQ
1,837.5815812583855,0.9742897478363071,4,InferEQ
1,966.1512963954532,1.0424996002872295,5,InferEQ
141,2266.2218165751688,0.10070661007206178,1,InferEQ
141,983.8335894848868,0.9189691015968285,2,InferEQ
141,837.0870929076758,0.9721296742048408,3,InferEQ
141,769.2855948656442,1.1844579826087507,4,InferEQ
141,2369.7160016108305,0.10070661007206178,5,InferEQ
81,718.0258117939915,1.2676248597196795,1,InferEQ
81,845.2118874152817,1.1090086129065606,2,InferEQ
81,833.6576568541442,1.1029659400549232,3,InferEQ
81,803.1479537460674,1.1090086129065606,4,InferEQ
81,795.7340189368858,1.1029659400549232,5,InferEQ
121,957.3842500097666,1.0960632841936617,1,InferEQ
121,796.9950656676309,1.090714407671536,2,InferEQ
121,808.0218818737759,1.0960632841936617,3,InferEQ
121,972.7585217676816,1.0892984925811542,4,InferEQ
121,1060.7631027981395,1.0892984925811542,5,InferEQ
181,958.217573655895,1.0340291329682403,1,InferEQ
181,890.200707070656,1.2557320826504275,2,InferEQ
181,774.9463881429098,0.9905369750517184,3,InferEQ
181,898.2133327585502,1.0864290218061015,4,InferEQ
181,1180.4245862392088,0.9905369750517184,5,InferEQ
41,1570.8252719889933,0.4485261084996065,1,InferEQ
41,1623.0296232211424,0.4485261084996065,2,InferEQ
41,877.6758673572236,0.9872090140150682,3,InferEQ
41,799.9661913304307,1.138638859642134,4,InferEQ
41,968.5532418884818,1.0131323536215293,5,InferEQ
21,2031.6843254901935,0.37371893017815255,1,InferEQ
21,813.2574142134661,1.0864281175454074,2,InferEQ
21,1003.5625591590871,0.8193908092331956,3,InferEQ
21,770.5421347007238,1.0864281175454074,4,InferEQ
21,1919.650980485022,0.37371893017815255,5,InferEQ
101,782.156554962515,1.194458453940577,1,InferEQ
101,738.0923221582751,1.237967425464866,2,InferEQ
101,771.5387827219365,1.1784038135989978,3,InferEQ
101,807.5295748202522,1.194458453940577,4,InferEQ
101,817.2442192799704,1.1784038135989978,5,InferEQ
61,776.5647101177751,1.0820883871812836,1,InferEQ
61,952.3949402045976,1.1854225051060807,2,InferEQ
61,866.7984818337541,1.0820883871812836,3,InferEQ
61,942.0568926828847,1.1845392744647036,4,InferEQ
61,776.225637919464,1.094994222229223,5,InferEQ
2,1802.2498847418174,0.3833046519893408,1,InferEQ
2,1455.9516672369484,0.9051256373725423,2,InferEQ
2,1500.9788676641342,0.3833046519893408,3,InferEQ
2,1119.5037088062918,0.7591797606353375,4,InferEQ
2,893.1567822264824,1.1306249253550629,5,InferEQ
162,781.0564598507342,1.2425545688201758,1,InferEQ
162,955.4346737361484,1.020909098588903,2,InferEQ
162,853.2449145410039,1.0679806262818634,3,InferEQ
162,877.2093358361776,1.020909098588903,4,InferEQ
162,799.1215187665478,1.0679806262818634,5,InferEQ
182,1210.4146647751438,0.7699563782344129,1,InferEQ
182,1150.2797873812783,0.7834428426615205,2,InferEQ
182,878.3935974472101,1.0799728036495366,3,InferEQ
182,854.2814308802544,0.7699563782344129,4,InferEQ
182,1101.7518413023065,0.7834428426615205,5,InferEQ
82,895.5765502978221,0.8899461057724674,1,InferEQ
82,1063.9033650615372,0.7854193250813015,2,InferEQ
82,861.0410870575884,1.2270198219484147,3,InferEQ
82,1051.2902569984242,0.7854193250813015,4,InferEQ
82,946.4304022386287,1.0528809633633474,5,InferEQ
42,1228.726813001683,0.6342793175064455,1,InferEQ
42,996.6342655612526,1.1035120023661078,2,InferEQ
42,1218.9710955250694,0.6342793175064455,3,InferEQ
42,740.1008865560889,1.1957666804877582,4,InferEQ
42,814.6465489414661,1.1533831776251606,5,InferEQ
22,900.5603079072686,1.0970172408464225,1,InferEQ
22,826.8811853188048,1.0895728032727852,2,InferEQ
22,810.0667115363506,1.0970172408464225,3,InferEQ
